fileExtracted,Color0,Color2,Color4,Color8,relevante,topic_covid,topic_econ,delta,omicron,alza_casos,baja_casos,R0,R0_2,R0_4,R0_8,lugar
275_COVID+Campeche,1.0,1.0,1.0,1.0,6.0,0.13513873852271524,0.11377045680560796,3,0,4,12,7.0,7.0,7.0,7.0,Campeche
276_COVID+Campeche,1.0,1.0,1.0,2.0,7.5,0.09868862321733927,0.08453409959290246,0,0,5,7,2.5,2.5,2.5,2.5,Campeche
277_COVID+Campeche,1.0,1.0,1.0,1.0,5.5,0.13513873852271524,0.16675646316711965,0,0,7,12,2.5,2.5,2.5,2.5,Campeche
278_COVID+Campeche,1.0,1.0,1.0,1.0,7.5,0.09553414591815992,0.09196109609545464,0,0,3,8,2.5,2.5,2.5,2.5,Campeche
279_COVID+Campeche,1.0,1.0,1.0,2.0,6.0,0.09868862321733927,0.1166899365211046,1,0,5,14,7.0,7.0,7.0,7.0,Campeche
27_COVID+Aguascalientes,3.0,3.0,3.0,4.0,6.5,0.0,0.10191057138949952,0,0,2,7,2.5,7.5,7.500000000000001,7.500000000000001,Aguascalientes
280_COVID+Campeche,1.0,1.0,1.0,2.0,11.0,0.13513873852271524,0.08860708923341547,0,0,1,17,2.5,2.5,2.5,2.5,Campeche
282_COVID+Campeche,1.0,1.0,1.0,1.0,6.0,0.13513873852271524,0.10191057138949952,1,0,7,15,7.0,7.0,7.0,7.0,Campeche
283_COVID+Campeche,1.0,1.0,1.0,1.0,8.0,0.11691368087002726,0.0,1,0,1,11,7.0,7.0,7.0,7.0,Campeche
284_COVID+Campeche,1.0,1.0,1.0,2.0,9.5,0.16310351517951754,0.10114356661850168,0,0,10,16,2.5,2.5,2.5,2.5,Campeche
285_COVID+Campeche,1.0,1.0,1.0,1.0,6.0,0.13513873852271524,0.0,2,0,4,9,7.0,7.0,7.0,7.0,Campeche
286_COVID+Campeche,1.0,1.0,1.0,2.0,9.0,0.09868862321733927,0.0,0,0,0,6,2.5,2.5,2.5,2.5,Campeche
287_COVID+Campeche,1.0,2.0,2.0,1.0,10.0,0.13513873852271524,0.14477278380879371,0,0,6,16,2.5,2.5,4.5,4.75,Campeche
288_COVID+Campeche,1.0,1.0,1.0,1.0,6.0,0.13513873852271524,0.0,0,0,7,9,2.5,2.5,2.5,2.5,Campeche
289_COVID+Campeche,1.0,1.0,1.0,2.0,7.0,0.13513873852271524,0.12056888333170633,0,0,8,18,2.5,2.5,2.5,2.5,Campeche
28_COVID+Aguascalientes,3.0,3.0,3.0,2.0,9.0,0.10762288814872205,0.10697203027950959,0,0,5,3,2.5,7.5,7.500000000000001,7.500000000000001,Aguascalientes
290_COVID+Campeche,1.0,1.0,1.0,1.0,7.0,0.13513873852271524,0.08860708923341547,0,0,7,12,2.5,2.5,2.5,2.5,Campeche
291_COVID+Campeche,1.0,2.0,2.0,1.0,11.0,0.10762288814872205,0.16675646316711965,0,0,7,11,2.5,2.5,4.5,4.75,Campeche
292_COVID+Campeche,1.0,1.0,1.0,1.0,8.0,0.13513873852271524,0.14477278380879371,0,0,5,9,2.5,2.5,2.5,2.5,Campeche
293_COVID+Campeche,1.0,1.0,1.0,2.0,8.0,0.13513873852271524,0.08860708923341547,0,0,8,18,2.5,2.5,2.5,2.5,Campeche
294_COVID+Campeche,1.0,1.0,2.0,2.0,12.0,0.23382736174005453,0.09861283717349666,0,0,1,10,2.5,2.5,2.5,4.5,Campeche
295_COVID+Campeche,1.0,1.0,1.0,1.0,6.0,0.13513873852271524,0.0,2,2,6,8,10.0,10.0,10.0,10.0,Campeche
296_COVID+Campeche,1.0,1.0,2.0,1.0,9.0,0.09868862321733927,0.19557911951292506,0,0,6,15,2.5,2.5,2.5,4.5,Campeche
297_COVID+Campeche,1.0,2.0,2.0,2.0,8.5,0.09868862321733927,0.09827326863478604,2,0,7,12,7.0,7.0,12.6,13.3,Campeche
298_COVID+Campeche,1.0,1.0,1.0,2.0,11.0,0.13513873852271524,0.08860708923341547,0,0,2,9,2.5,2.5,2.5,2.5,Campeche
299_COVID+Campeche,1.0,1.0,1.0,1.0,10.0,0.13513873852271524,0.0,0,0,4,9,2.5,2.5,2.5,2.5,Campeche
29_COVID+Aguascalientes,2.0,2.0,2.0,2.0,7.0,0.0,0.09463596588007256,0,0,4,11,2.5,5.0,5.0,5.0,Aguascalientes
2_COVID+Aguascalientes,4.0,3.0,3.0,3.0,10.0,0.3313011092186867,0.10191057138949952,0,0,3,9,2.5,10.0,8.0,7.750000000000002,Aguascalientes
300_COVID+Campeche,1.0,1.0,1.0,1.0,13.0,0.10762288814872205,0.16906819918580493,0,0,3,5,2.5,2.5,2.5,2.5,Campeche
301_COVID+Campeche,1.0,1.0,1.0,1.0,6.0,0.13513873852271524,0.08453409959290246,0,0,5,8,2.5,2.5,2.5,2.5,Campeche
302_COVID+Campeche,1.0,1.0,2.0,2.0,8.5,0.11691368087002726,0.10697203027950959,0,0,2,12,2.5,2.5,2.5,4.5,Campeche
303_COVID+Chiapas,4.0,3.0,3.0,2.0,8.0,0.13513873852271524,0.10444130083450456,0,0,4,9,2.5,10.0,8.0,7.750000000000002,Chiapas
304_COVID+Chiapas,4.0,3.0,3.0,2.0,10.0,0.23608480812818983,0.14477278380879371,0,0,4,10,2.5,10.0,8.0,7.750000000000002,Chiapas
305_COVID+Chiapas,4.0,3.0,4.0,3.0,10.0,0.09868862321733927,0.16675646316711965,0,0,4,14,2.5,10.0,8.0,9.75,Chiapas
306_COVID+Chiapas,4.0,4.0,4.0,3.0,9.0,0.13513873852271524,0.10697203027950959,0,0,9,17,2.5,10.0,10.0,10.0,Chiapas
307_COVID+Chiapas,4.0,4.0,3.0,3.0,8.0,0.18448305013138488,0.14477278380879371,0,0,7,14,2.5,10.0,10.0,8.0,Chiapas
308_COVID+Chiapas,3.0,3.0,2.0,2.0,6.0,0.13513873852271524,0.18392219219090927,0,0,4,9,2.5,7.5,7.500000000000001,5.5,Chiapas
309_COVID+Chiapas,3.0,2.0,2.0,2.0,9.0,0.13513873852271524,0.14477278380879371,0,0,0,8,2.5,7.5,5.5,5.25,Chiapas
30_COVID+Aguascalientes,2.0,2.0,2.0,2.0,9.5,0.09553414591815992,0.08860708923341547,0,0,4,9,2.5,5.0,5.0,5.0,Aguascalientes
310_COVID+Chiapas,3.0,4.0,3.0,3.0,8.0,0.13513873852271524,0.09525883031145749,0,0,4,15,2.5,7.5,9.5,7.750000000000002,Chiapas
311_COVID+Chiapas,3.0,3.0,2.0,2.0,8.5,0.09981734641140694,0.10444130083450456,0,0,4,13,2.5,7.5,7.500000000000001,5.5,Chiapas
312_COVID+Chiapas,3.0,3.0,3.0,2.0,7.0,0.13513873852271524,0.08860708923341547,0,0,3,8,2.5,7.5,7.500000000000001,7.500000000000001,Chiapas
313_COVID+Chiapas,2.0,1.0,1.0,1.0,11.0,0.13513873852271524,0.19557911951292506,4,0,2,14,7.0,14.0,8.400000000000002,7.700000000000001,Chiapas
314_COVID+Chiapas,2.0,2.0,2.0,2.0,8.0,0.09868862321733927,0.10697203027950959,0,0,1,14,2.5,5.0,5.0,5.0,Chiapas
315_COVID+Chiapas,2.0,1.0,1.0,1.0,9.0,0.13513873852271524,0.19557911951292506,0,0,5,14,2.5,5.0,3.0000000000000004,2.75,Chiapas
316_COVID+Chiapas,2.0,2.0,2.0,1.0,9.0,0.13513873852271524,0.10191057138949952,1,0,2,14,7.0,14.0,14.0,14.0,Chiapas
317_COVID+Chiapas,2.0,2.0,2.0,2.0,9.0,0.13513873852271524,0.10697203027950959,0,0,3,11,2.5,5.0,5.0,5.0,Chiapas
318_COVID+Chiapas,2.0,1.0,1.0,1.0,7.0,0.09868862321733927,0.19557911951292506,2,0,7,14,7.0,14.0,8.400000000000002,7.700000000000001,Chiapas
319_COVID+Chiapas,2.0,2.0,1.0,1.0,12.0,0.13513873852271524,0.14477278380879371,0,0,10,16,2.5,5.0,5.0,3.0000000000000004,Chiapas
31_COVID+Aguascalientes,2.0,3.0,3.0,2.0,5.0,0.0,0.19051766062291497,0,0,6,14,2.5,5.0,7.000000000000001,7.250000000000001,Aguascalientes
320_COVID+Chiapas,2.0,1.0,1.0,1.0,13.0,0.10315575568303066,0.10697203027950959,0,0,3,14,2.5,5.0,3.0000000000000004,2.75,Chiapas
321_COVID+Chiapas,2.0,2.0,2.0,2.0,10.0,0.23892144059970616,0.10191057138949952,0,0,4,9,2.5,5.0,5.0,5.0,Chiapas
322_COVID+Chiapas,2.0,2.0,1.0,1.0,11.0,0.13513873852271524,0.2517448140883033,0,0,4,13,2.5,5.0,5.0,3.0000000000000004,Chiapas
323_COVID+Chiapas,2.0,2.0,1.0,1.0,11.0,0.13513873852271524,0.14477278380879371,0,0,7,19,2.5,5.0,5.0,3.0000000000000004,Chiapas
324_COVID+Chiapas,2.0,2.0,2.0,1.0,11.0,0.13513873852271524,0.14477278380879371,0,0,7,16,2.5,5.0,5.0,5.0,Chiapas
325_COVID+Chiapas,1.0,1.0,1.0,1.0,12.0,0.0,0.18897540042740701,2,0,2,10,7.0,7.0,7.0,7.0,Chiapas
326_COVID+Chiapas,1.0,1.0,1.0,2.0,8.0,0.13513873852271524,0.2517448140883033,0,0,8,19,2.5,2.5,2.5,2.5,Chiapas
327_COVID+Chiapas,1.0,1.0,1.0,1.0,7.0,0.09868862321733927,0.2494811936039062,0,0,4,21,2.5,2.5,2.5,2.5,Chiapas
328_COVID+Chiapas,1.0,1.0,1.0,1.0,15.0,0.13513873852271524,0.16675646316711965,13,0,11,16,7.0,7.0,7.0,7.0,Chiapas
329_COVID+Chiapas,1.0,1.0,1.0,1.0,12.0,0.10762288814872205,0.10697203027950959,4,0,9,15,7.0,7.0,7.0,7.0,Chiapas
330_COVID+Chiapas,1.0,1.0,1.0,1.0,11.0,0.11917996170181146,0.19557911951292506,0,0,2,9,2.5,2.5,2.5,2.5,Chiapas
331_COVID+Chiapas,1.0,1.0,1.0,1.0,12.5,0.0,0.16675646316711965,0,0,5,12,2.5,2.5,2.5,2.5,Chiapas
332_COVID+Chiapas,1.0,1.0,1.0,1.0,13.0,0.11917996170181146,0.10697203027950959,0,0,1,9,2.5,2.5,2.5,2.5,Chiapas
333_COVID+Chiapas,1.0,1.0,1.0,1.0,12.0,0.13513873852271524,0.16675646316711965,2,0,2,4,7.0,7.0,7.0,7.0,Chiapas
334_COVID+Chiapas,1.0,1.0,1.0,1.0,11.5,0.13513873852271524,0.2517448140883033,0,0,3,11,2.5,2.5,2.5,2.5,Chiapas
335_COVID+Chiapas,1.0,1.0,1.0,1.0,10.5,0.0,0.21530277369460127,0,0,2,12,2.5,2.5,2.5,2.5,Chiapas
336_COVID+Chiapas,1.0,1.0,1.0,1.0,14.0,0.13513873852271524,0.19051766062291497,2,0,5,18,7.0,7.0,7.0,7.0,Chiapas
337_COVID+Chiapas,1.0,1.0,1.0,1.0,15.0,0.13513873852271524,0.2553635524005351,10,0,3,15,7.0,7.0,7.0,7.0,Chiapas
338_COVID+Chiapas,1.0,1.0,1.0,1.0,7.0,0.09868862321733927,0.10697203027950959,5,2,2,11,10.0,10.0,10.0,10.0,Chiapas
339_COVID+Chiapas,1.0,1.0,1.0,1.0,11.0,0.0,0.2517448140883033,2,1,0,4,10.0,10.0,10.0,10.0,Chiapas
33_COVID+Aguascalientes,2.0,2.0,2.0,1.0,9.5,0.0,0.09525883031145749,0,0,4,12,2.5,5.0,5.0,5.0,Aguascalientes
340_COVID+Chiapas,1.0,1.0,1.0,1.0,16.0,0.13513873852271524,0.14477278380879371,0,0,7,14,2.5,2.5,2.5,2.5,Chiapas
341_COVID+Chiapas,1.0,1.0,1.0,1.0,10.0,0.09553414591815992,0.10697203027950959,5,0,9,14,7.0,7.0,7.0,7.0,Chiapas
342_COVID+Chiapas,1.0,1.0,1.0,1.0,17.0,0.13513873852271524,0.18743314023189905,0,0,2,11,2.5,2.5,2.5,2.5,Chiapas
343_COVID+Chiapas,1.0,1.0,1.0,2.0,9.0,0.09868862321733927,0.19557911951292506,0,0,2,9,2.5,2.5,2.5,2.5,Chiapas
344_COVID+Chiapas,1.0,1.0,1.0,1.0,13.5,0.04934431160866964,0.18743314023189905,13,0,11,16,7.0,7.0,7.0,7.0,Chiapas
345_COVID+Chiapas,1.0,1.0,2.0,1.0,8.5,0.13513873852271524,0.1701759516608594,0,0,11,20,2.5,2.5,2.5,4.5,Chiapas
346_COVID+Chiapas,1.0,1.0,1.0,1.0,7.5,0.13513873852271524,0.18237168134188897,0,0,2,9,2.5,2.5,2.5,2.5,Chiapas
347_COVID+Chiapas,1.0,1.0,1.0,1.0,14.5,0.13513873852271524,0.26866703455661917,21,0,10,20,7.0,7.0,7.0,7.0,Chiapas
348_COVID+Chiapas,1.0,1.0,1.0,1.0,11.0,0.2427616266714373,0.2333798730422092,38,0,3,13,7.0,7.0,7.0,7.0,Chiapas
349_COVID+Chiapas,1.0,1.0,1.0,1.0,5.0,0.1399529164689923,0.08860708923341547,7,1,3,7,10.0,10.0,10.0,10.0,Chiapas
34_COVID+Aguascalientes,2.0,3.0,3.0,2.0,10.0,0.0,0.19304839006792002,0,0,3,7,2.5,5.0,7.000000000000001,7.250000000000001,Aguascalientes
350_COVID+Chiapas,1.0,1.0,1.0,1.0,12.5,0.11804240406409491,0.2535541832444192,0,0,6,17,2.5,2.5,2.5,2.5,Chiapas
351_COVID+Chiapas,1.0,1.0,1.0,1.0,12.0,0.13513873852271524,0.3212679794971508,4,0,6,20,7.0,7.0,7.0,7.0,Chiapas
352_COVID+Chiapas,1.0,1.0,1.0,1.0,11.0,0.04934431160866964,0.21447949627756713,3,0,2,11,7.0,7.0,7.0,7.0,Chiapas
353_COVID+Chiapas,1.0,1.0,1.0,1.0,11.0,0.1399529164689923,0.08860708923341547,4,1,16,22,10.0,10.0,10.0,10.0,Chiapas
354_COVID+Chiapas,1.0,1.0,1.0,1.0,13.0,0.13513873852271524,0.19557911951292506,0,0,4,19,2.5,2.5,2.5,2.5,Chiapas
355_COVID+Chiapas,1.0,1.0,1.0,1.0,14.0,0.13513873852271524,0.10444130083450456,0,0,5,11,2.5,2.5,2.5,2.5,Chiapas
356_COVID+Chiapas,1.0,1.0,1.0,1.0,9.0,0.09868862321733927,0.19557911951292506,8,0,4,15,7.0,7.0,7.0,7.0,Chiapas
357_COVID+Chiapas,1.0,1.0,1.0,1.0,9.0,0.10762288814872205,0.2517448140883033,2,0,2,5,7.0,7.0,7.0,7.0,Chiapas
359_COVID+Chiapas,1.0,1.0,1.0,1.0,11.0,0.13513873852271524,0.16675646316711965,2,0,5,14,7.0,7.0,7.0,7.0,Chiapas
35_COVID+Aguascalientes,2.0,2.0,2.0,3.0,6.5,0.13513873852271524,0.08453409959290246,8,1,4,14,10.0,20.0,20.0,20.0,Aguascalientes
360_COVID+Chiapas,1.0,2.0,2.0,1.0,13.0,0.13513873852271524,0.10697203027950959,0,0,3,17,2.5,2.5,4.5,4.75,Chiapas
361_COVID+Chiapas,1.0,1.0,1.0,1.0,9.0,0.13513873852271524,0.16675646316711965,4,0,8,12,7.0,7.0,7.0,7.0,Chiapas
362_COVID+Chiapas,1.0,1.0,1.0,2.0,10.0,0.10762288814872205,0.19051766062291497,1,0,8,12,7.0,7.0,7.0,7.0,Chiapas
363_COVID+Chihuahua,4.0,3.0,3.0,3.0,7.0,0.13513873852271524,0.19557911951292506,0,0,8,14,2.5,10.0,8.0,7.750000000000002,Chihuahua
364_COVID+Chihuahua,4.0,3.0,3.0,2.0,8.0,0.2275184071416958,0.12056888333170633,0,0,10,15,2.5,10.0,8.0,7.750000000000002,Chihuahua
365_COVID+Chihuahua,4.0,4.0,4.0,3.0,8.0,0.2275184071416958,0.18392219219090927,2,0,13,13,7.0,28.0,28.0,28.0,Chihuahua
366_COVID+Chihuahua,4.0,4.0,3.0,3.0,8.0,0.13513873852271524,0.08860708923341547,0,0,10,13,2.5,10.0,10.0,8.0,Chihuahua
367_COVID+Chihuahua,4.0,3.0,3.0,3.0,5.5,0.13754582749585376,0.12056888333170633,0,0,3,9,2.5,10.0,8.0,7.750000000000002,Chihuahua
368_COVID+Chihuahua,4.0,4.0,4.0,3.0,10.0,0.23892144059970616,0.17577621290988327,0,0,17,17,2.5,10.0,10.0,10.0,Chihuahua
36_COVID+Aguascalientes,2.0,2.0,2.0,1.0,9.0,0.09868862321733927,0.10191057138949952,0,0,1,5,2.5,5.0,5.0,5.0,Aguascalientes
370_COVID+Chihuahua,3.0,2.0,2.0,3.0,7.0,0.13513873852271524,0.08860708923341547,0,0,5,9,2.5,7.5,5.5,5.25,Chihuahua
371_COVID+Chihuahua,3.0,2.0,3.0,2.0,12.0,0.3347734313455291,0.16906819918580493,0,0,4,18,2.5,7.5,5.5,7.250000000000001,Chihuahua
372_COVID+Chihuahua,3.0,3.0,3.0,2.0,11.0,0.11691368087002726,0.13267083357025003,0,0,11,12,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
373_COVID+Chihuahua,3.0,3.0,2.0,2.0,6.5,0.09981734641140694,0.14477278380879371,0,0,1,9,2.5,7.5,7.500000000000001,5.5,Chihuahua
374_COVID+Chihuahua,3.0,3.0,3.0,3.0,4.0,0.13513873852271524,0.09162152755674402,0,0,2,8,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
375_COVID+Chihuahua,3.0,2.0,2.0,2.0,11.0,0.0,0.18743314023189905,0,0,4,4,2.5,7.5,5.5,5.25,Chihuahua
376_COVID+Chihuahua,3.0,2.0,2.0,3.0,6.0,0.09868862321733927,0.10191057138949952,0,0,2,7,2.5,7.5,5.5,5.25,Chihuahua
377_COVID+Chihuahua,3.0,2.0,2.0,3.0,6.0,0.09868862321733927,0.14477278380879371,0,0,4,6,2.5,7.5,5.5,5.25,Chihuahua
378_COVID+Chihuahua,3.0,3.0,3.0,3.0,7.0,0.09868862321733927,0.12587240704415165,0,0,2,13,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
379_COVID+Chihuahua,3.0,2.0,3.0,2.0,10.0,0.09868862321733927,0.08860708923341547,0,0,1,9,2.5,7.5,5.5,7.250000000000001,Chihuahua
37_COVID+Aguascalientes,2.0,2.0,2.0,1.0,6.0,0.0,0.19051766062291497,3,0,3,8,7.0,14.0,14.0,14.0,Aguascalientes
380_COVID+Chihuahua,3.0,3.0,3.0,2.0,10.0,0.18448305013138488,0.08860708923341547,0,0,21,20,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
381_COVID+Chihuahua,3.0,3.0,3.0,3.0,7.0,0.2275184071416958,0.10697203027950959,0,0,7,13,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
382_COVID+Chihuahua,3.0,3.0,3.0,2.0,8.5,0.23637440116988034,0.08860708923341547,0,0,7,12,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
383_COVID+Chihuahua,3.0,3.0,3.0,2.0,10.0,0.09868862321733927,0.16675646316711965,4,0,3,4,7.0,21.0,21.000000000000004,21.000000000000004,Chihuahua
384_COVID+Chihuahua,3.0,3.0,3.0,2.0,6.5,0.20929334948900782,0.1679123311764623,0,0,8,11,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
385_COVID+Chihuahua,3.0,3.0,2.0,2.0,6.0,0.09981734641140694,0.09525883031145749,0,0,4,11,2.5,7.5,7.500000000000001,5.5,Chihuahua
386_COVID+Chihuahua,3.0,3.0,2.0,2.0,11.0,0.13513873852271524,0.19051766062291497,0,0,10,11,2.5,7.5,7.500000000000001,5.5,Chihuahua
387_COVID+Chihuahua,3.0,2.0,2.0,3.0,10.0,0.09868862321733927,0.14477278380879371,0,0,4,11,2.5,7.5,5.5,5.25,Chihuahua
388_COVID+Chihuahua,3.0,3.0,2.0,2.0,9.0,0.13513873852271524,0.18721992640691212,0,0,6,13,2.5,7.5,7.500000000000001,5.5,Chihuahua
389_COVID+Chihuahua,3.0,3.0,3.0,2.0,12.0,0.13513873852271524,0.10114356661850168,0,0,13,11,2.5,7.5,7.500000000000001,7.500000000000001,Chihuahua
38_COVID+Aguascalientes,2.0,2.0,2.0,1.0,9.0,0.0,0.08860708923341547,1,0,5,13,7.0,14.0,14.0,14.0,Aguascalientes
390_COVID+Chihuahua,2.0,2.0,2.0,1.0,11.0,0.11691368087002726,0.2517448140883033,4,0,7,10,7.0,14.0,14.0,14.0,Chihuahua
391_COVID+Chihuahua,2.0,3.0,3.0,2.0,10.0,0.09868862321733927,0.14477278380879371,4,1,16,7,10.0,20.0,28.000000000000004,29.000000000000004,Chihuahua
392_COVID+Chihuahua,2.0,2.0,2.0,3.0,9.0,0.09868862321733927,0.14477278380879371,0,0,4,7,2.5,5.0,5.0,5.0,Chihuahua
393_COVID+Chihuahua,2.0,3.0,2.0,2.0,5.0,0.19963469282281388,0.20888260166900913,0,0,7,11,2.5,5.0,7.000000000000001,5.25,Chihuahua
394_COVID+Chihuahua,2.0,2.0,2.0,2.0,8.5,0.0,0.14477278380879371,17,0,3,3,7.0,14.0,14.0,14.0,Chihuahua
395_COVID+Chihuahua,2.0,2.0,3.0,3.0,8.0,0.09868862321733927,0.08860708923341547,0,0,1,9,2.5,5.0,5.0,7.000000000000001,Chihuahua
396_COVID+Chihuahua,2.0,2.0,3.0,4.0,6.0,0.09868862321733927,0.16675646316711965,0,0,1,5,2.5,5.0,5.0,7.000000000000001,Chihuahua
397_COVID+Chihuahua,2.0,2.0,3.0,3.0,10.0,0.0,0.14477278380879371,2,0,14,17,7.0,14.0,14.0,19.6,Chihuahua
398_COVID+Chihuahua,2.0,2.0,2.0,2.0,11.0,0.09868862321733927,0.17533932767901445,6,0,9,7,7.0,14.0,14.0,14.0,Chihuahua
399_COVID+Chihuahua,2.0,2.0,3.0,3.0,8.0,0.09868862321733927,0.14477278380879371,0,0,1,5,2.5,5.0,5.0,7.000000000000001,Chihuahua
39_COVID+Aguascalientes,2.0,3.0,3.0,3.0,6.0,0.09868862321733927,0.10191057138949952,0,0,3,3,2.5,5.0,7.000000000000001,7.250000000000001,Aguascalientes
3_COVID+Aguascalientes,4.0,3.0,3.0,3.0,8.0,0.09868862321733927,0.16675646316711965,0,0,7,13,2.5,10.0,8.0,7.750000000000002,Aguascalientes
400_COVID+Chihuahua,2.0,3.0,3.0,3.0,10.0,0.09868862321733927,0.10191057138949952,0,0,4,8,2.5,5.0,7.000000000000001,7.250000000000001,Chihuahua
401_COVID+Chihuahua,2.0,2.0,2.0,4.0,5.0,0.0,0.08860708923341547,0,0,2,7,2.5,5.0,5.0,5.0,Chihuahua
402_COVID+Chihuahua,2.0,3.0,4.0,4.0,7.0,0.13513873852271524,0.09497553441878318,0,0,3,8,2.5,5.0,7.000000000000001,9.25,Chihuahua
403_COVID+Chihuahua,2.0,2.0,1.0,1.0,10.0,0.09868862321733927,0.10697203027950959,4,0,6,14,7.0,14.0,14.0,8.400000000000002,Chihuahua
404_COVID+Chihuahua,2.0,1.0,1.0,2.0,9.0,0.10315575568303066,0.19051766062291497,2,0,0,12,7.0,14.0,8.400000000000002,7.700000000000001,Chihuahua
405_COVID+Chihuahua,2.0,2.0,2.0,1.0,12.0,0.09868862321733927,0.19557911951292506,4,0,5,10,7.0,14.0,14.0,14.0,Chihuahua
406_COVID+Chihuahua,2.0,3.0,4.0,4.0,6.0,0.09868862321733927,0.09196109609545464,2,0,1,5,7.0,14.0,19.6,25.900000000000002,Chihuahua
407_COVID+Chihuahua,2.0,3.0,3.0,3.0,9.0,0.0,0.16906819918580493,0,0,6,7,2.5,5.0,7.000000000000001,7.250000000000001,Chihuahua
408_COVID+Chihuahua,2.0,2.0,2.0,3.0,12.0,0.0,0.2333798730422092,2,0,12,8,7.0,14.0,14.0,14.0,Chihuahua
409_COVID+Chihuahua,2.0,2.0,2.0,1.0,12.0,0.09868862321733927,0.19557911951292506,3,0,7,12,7.0,14.0,14.0,14.0,Chihuahua
40_COVID+Aguascalientes,2.0,2.0,2.0,1.0,8.0,0.09868862321733927,0.10191057138949952,0,0,2,10,2.5,5.0,5.0,5.0,Aguascalientes
410_COVID+Chihuahua,2.0,3.0,2.0,2.0,10.0,0.09868862321733927,0.19557911951292506,0,0,5,12,2.5,5.0,7.000000000000001,5.25,Chihuahua
411_COVID+Chihuahua,2.0,2.0,2.0,2.0,9.0,0.09868862321733927,0.14477278380879371,4,0,5,4,7.0,14.0,14.0,14.0,Chihuahua
412_COVID+Chihuahua,2.0,1.0,1.0,2.0,8.0,0.09868862321733927,0.19304839006792002,0,0,6,16,2.5,5.0,3.0000000000000004,2.75,Chihuahua
413_COVID+Chihuahua,2.0,1.0,1.0,2.0,9.5,0.11691368087002726,0.08860708923341547,12,0,2,5,7.0,14.0,8.400000000000002,7.700000000000001,Chihuahua
414_COVID+Chihuahua,2.0,2.0,2.0,2.0,10.0,0.09868862321733927,0.19051766062291497,1,0,1,6,7.0,14.0,14.0,14.0,Chihuahua
415_COVID+Chihuahua,2.0,2.0,2.0,2.0,12.0,0.09868862321733927,0.2333798730422092,12,0,3,10,7.0,14.0,14.0,14.0,Chihuahua
416_COVID+Chihuahua,1.0,2.0,1.0,2.0,8.5,0.0,0.2517448140883033,0,0,2,7,2.5,2.5,4.5,2.75,Chihuahua
417_COVID+Chihuahua,1.0,2.0,2.0,3.0,5.0,0.0,0.08860708923341547,0,0,5,10,2.5,2.5,4.5,4.75,Chihuahua
418_COVID+Chihuahua,1.0,1.0,2.0,2.0,7.0,0.0,0.14477278380879371,0,0,5,11,2.5,2.5,2.5,4.5,Chihuahua
419_COVID+Chihuahua,1.0,1.0,1.0,1.0,10.0,0.09868862321733927,0.2517448140883033,4,0,5,10,7.0,7.0,7.0,7.0,Chihuahua
41_COVID+Aguascalientes,2.0,3.0,3.0,3.0,7.0,0.11691368087002726,0.10191057138949952,0,0,2,7,2.5,5.0,7.000000000000001,7.250000000000001,Aguascalientes
420_COVID+Chihuahua,1.0,1.0,2.0,2.0,10.0,0.0,0.19051766062291497,0,0,2,10,2.5,2.5,2.5,4.5,Chihuahua
421_COVID+Chihuahua,1.0,1.0,2.0,1.0,14.0,0.0,0.2091759725651218,5,0,4,5,7.0,7.0,7.0,12.6,Chihuahua
422_COVID+Chihuahua,1.0,1.0,2.0,1.0,9.0,0.0,0.2517448140883033,2,0,1,7,7.0,7.0,7.0,12.6,Chihuahua
423_COVID+Coahuila,4.0,3.0,3.0,4.0,7.0,0.09868862321733927,0.08860708923341547,0,0,6,11,2.5,10.0,8.0,7.750000000000002,Coahuila
424_COVID+Coahuila,4.0,4.0,3.0,3.0,8.0,0.13513873852271524,0.09531510295749379,0,0,9,15,2.5,10.0,10.0,8.0,Coahuila
425_COVID+Coahuila,4.0,3.0,3.0,2.0,6.0,0.09868862321733927,0.09861283717349666,0,0,4,9,2.5,10.0,8.0,7.750000000000002,Coahuila
426_COVID+Coahuila,4.0,4.0,4.0,3.0,6.5,0.09553414591815992,0.08860708923341547,1,0,5,9,7.0,28.0,28.0,28.0,Coahuila
427_COVID+Coahuila,4.0,4.0,3.0,3.0,5.0,0.09553414591815992,0.09162152755674402,0,0,6,8,2.5,10.0,10.0,8.0,Coahuila
428_COVID+Coahuila,4.0,3.0,3.0,2.0,9.0,0.0,0.10697203027950959,0,0,6,10,2.5,10.0,8.0,7.750000000000002,Coahuila
429_COVID+Coahuila,4.0,3.0,3.0,2.0,11.0,0.09237966861898057,0.09531510295749379,0,0,6,10,2.5,10.0,8.0,7.750000000000002,Coahuila
42_COVID+Aguascalientes,2.0,3.0,3.0,2.0,8.0,0.09868862321733927,0.16675646316711965,3,0,5,13,7.0,14.0,19.6,20.300000000000004,Aguascalientes
430_COVID+Coahuila,3.0,3.0,3.0,4.0,8.5,0.13513873852271524,0.09162152755674402,0,0,7,8,2.5,7.5,7.500000000000001,7.500000000000001,Coahuila
